timestamp	0::5::pos	0::3::pos	0::2::pos	0::47::pos	0::50::pos	0::23::pos	0::32::pos	0::8::pos	0::27::pos	0::49::pos	0::45::pos	0::5::ori	0::3::ori	0::2::ori	0::47::ori	0::50::ori	0::23::ori	0::32::ori	0::8::ori	0::27::ori	0::49::ori	0::45::ori
2024-10-15 19:24:51.962	[0.1038590744137764, -1.0015408992767334, 1.4952505826950073]	[0.21989254653453827, -0.9960607290267944, 1.1439683437347412]	[0.30032625794410706, -0.9845309257507324, 0.93492192029953]	[0.2900054156780243, -0.9755651950836182, 0.10954587161540985]	[0.5031123161315918, -1.1547763347625732, 0.574109673500061]	[-0.15484203398227692, -0.9847424626350403, 1.8843209743499756]	[0.285872220993042, -1.0648711919784546, 1.9323768615722656]	[-0.1261976957321167, -1.0249367952346802, 1.534515380859375]	[0.40123096108436584, -1.0935027599334717, 1.6351466178894043]	[0.592321515083313, -0.8337569832801819, 0.7346063852310181]	[0.2730550169944763, -1.0181232690811157, 0.5513826608657837]	[-0.1345776468515396, 0.19653384387493134, 0.955718994140625, 0.17281341552734375]	[-0.17945335805416107, -0.11191489547491074, 0.9756026268005371, 0.0589153952896595]	[-0.18017932772636414, -0.03876838833093643, 0.9804927110671997, 0.06831283867359161]	[-0.034011032432317734, 0.1149994358420372, 0.9877182245254517, -0.10015519708395004]	[0.45042142271995544, 0.5957876443862915, 0.34649062156677246, 0.5675402879714966]	[0.43887731432914734, -0.5368630290031433, 0.3986399471759796, 0.60020911693573]	[0.6822576522827148, 0.38957980275154114, -0.41570812463760376, 0.4581909775733948]	[0.4577494263648987, -0.45758745074272156, 0.5568837523460388, 0.5205378532409668]	[-0.518212080001831, -0.3874009847640991, 0.47781962156295776, -0.5941929221153259]	[-0.06347653269767761, 0.5281865000724792, 0.7829567193984985, 0.32244154810905457]	[-0.060182955116033554, 0.10226408392190933, 0.9903021454811096, 0.07226181030273438]
2024-10-15 19:24:51.973	[0.1036452129483223, -1.0013365745544434, 1.4948272705078125]	[0.22002524137496948, -0.9963620901107788, 1.143918514251709]	[0.3006735146045685, -0.984982430934906, 0.9349466562271118]	[0.2904542088508606, -0.9752762913703918, 0.10924332588911057]	[0.504166305065155, -1.1533557176589966, 0.5747624635696411]	[-0.1538165956735611, -0.9831848740577698, 1.8840378522872925]	[0.2851135730743408, -1.065002679824829, 1.9322528839111328]	[-0.12625578045845032, -1.0238144397735596, 1.534166693687439]	[0.40070509910583496, -1.0942986011505127, 1.635180950164795]	[0.5931512713432312, -0.8329770565032959, 0.7366580367088318]	[0.2735605835914612, -1.0180977582931519, 0.5513125658035278]	[-0.13550704717636108, 0.19722393155097961, 0.9551352858543396, 0.17451967298984528]	[-0.18005293607711792, -0.11169617623090744, 0.9754098057746887, 0.060667913407087326]	[-0.180642768740654, -0.03875264525413513, 0.9802988171577454, 0.06986279040575027]	[-0.033206116408109665, 0.11612817645072937, 0.9876338839530945, -0.09995512664318085]	[0.4511336386203766, 0.5949307084083557, 0.34735986590385437, 0.5673421025276184]	[0.4371846914291382, -0.5371785759925842, 0.3960271179676056, 0.6028856635093689]	[0.6818278431892395, 0.3882266581058502, -0.41588130593299866, 0.45981910824775696]	[0.4565005898475647, -0.4586640000343323, 0.5546948313713074, 0.5230183601379395]	[-0.5177473425865173, -0.38689249753952026, 0.47799330949783325, -0.5947893261909485]	[-0.06364492326974869, 0.5263727307319641, 0.783798336982727, 0.3233286142349243]	[-0.06027083098888397, 0.10166839510202408, 0.9902600646018982, 0.07359308749437332]
2024-10-15 19:24:51.984	[0.10335154831409454, -1.0010840892791748, 1.4944170713424683]	[0.22006605565547943, -0.9966138005256653, 1.1438546180725098]	[0.30097731947898865, -0.985410213470459, 0.9349748492240906]	[0.2909678518772125, -0.9749777913093567, 0.10890227556228638]	[0.5055669546127319, -1.1516292095184326, 0.575255811214447]	[-0.15297579765319824, -0.9817508459091187, 1.883746862411499]	[0.2843140661716461, -1.0652021169662476, 1.932176113128662]	[-0.12643390893936157, -1.0225802659988403, 1.53379487991333]	[0.40002086758613586, -1.0951755046844482, 1.6351934671401978]	[0.5940794944763184, -0.8320831656455994, 0.7390445470809937]	[0.27408087253570557, -1.0179893970489502, 0.5512341856956482]	[-0.13628874719142914, 0.19772222638130188, 0.9545984268188477, 0.17627570033073425]	[-0.1807110756635666, -0.1114988774061203, 0.9751943349838257, 0.0625118687748909]	[-0.1812184751033783, -0.03871619701385498, 0.9800714254379272, 0.07156103104352951]	[-0.03228503838181496, 0.11752190440893173, 0.9875379800796509, -0.0995742529630661]	[0.45201587677001953, 0.5937044024467468, 0.34876736998558044, 0.5670608878135681]	[0.43548426032066345, -0.53798508644104, 0.3928148150444031, 0.6054933071136475]	[0.6815030574798584, 0.38676026463508606, -0.41656333208084106, 0.460917592048645]	[0.4550580680370331, -0.4602263867855072, 0.5521849393844604, 0.5255526304244995]	[-0.5175483822822571, -0.3862631320953369, 0.4784240424633026, -0.5950252413749695]	[-0.06409239768981934, 0.5238813161849976, 0.7849627733230591, 0.3244594633579254]	[-0.06041303649544716, 0.10112243890762329, 0.990186870098114, 0.07519648224115372]
2024-10-15 19:24:51.994	[0.1030675619840622, -1.0009006261825562, 1.4940139055252075]	[0.2201066017150879, -0.9969592094421387, 1.1437910795211792]	[0.30129945278167725, -0.9859278202056885, 0.9350114464759827]	[0.291515588760376, -0.9747116565704346, 0.10855061560869217]	[0.5074758529663086, -1.1498864889144897, 0.5757973790168762]	[-0.15219451487064362, -0.9803307056427002, 1.8834459781646729]	[0.2833693027496338, -1.065464735031128, 1.9320487976074219]	[-0.12661290168762207, -1.0214537382125854, 1.53342604637146]	[0.3993547260761261, -1.0960382223129272, 1.6352224349975586]	[0.595197319984436, -0.8312386274337769, 0.7417473793029785]	[0.27462664246559143, -1.017899751663208, 0.5511468648910522]	[-0.1373196691274643, 0.19847141206264496, 0.9538937211036682, 0.17843517661094666]	[-0.18136517703533173, -0.11128812283277512, 0.9749915599822998, 0.06413237005472183]	[-0.18184059858322144, -0.0386812649667263, 0.9798372983932495, 0.0731889083981514]	[-0.03130683675408363, 0.11883097887039185, 0.9874686598777771, -0.09901869297027588]	[0.4528406262397766, 0.5919904708862305, 0.3508759140968323, 0.5668939352035522]	[0.4337769150733948, -0.5386710166931152, 0.3895115256309509, 0.6082367897033691]	[0.6814698576927185, 0.38530388474464417, -0.4169323444366455, 0.46185192465782166]	[0.4534112215042114, -0.4617808759212494, 0.549848198890686, 0.5280565619468689]	[-0.5176036357879639, -0.3854432702064514, 0.47873127460479736, -0.5952616930007935]	[-0.0650692731142044, 0.5209639072418213, 0.7862448692321777, 0.32585516571998596]	[-0.060529451817274094, 0.10059501230716705, 0.99009770154953, 0.07696319371461868]
2024-10-15 19:24:52.005	[0.10210400819778442, -1.000616431236267, 1.4934920072555542]	[0.2199641764163971, -0.9976931214332581, 1.1436406373977661]	[0.30179405212402344, -0.9870209097862244, 0.9350910782814026]	[0.29202917218208313, -0.9744566082954407, 0.1081896647810936]	[0.5097319483757019, -1.1481624841690063, 0.5762644410133362]	[-0.150650754570961, -0.9777010679244995, 1.8828853368759155]	[0.28129467368125916, -1.0662431716918945, 1.9317243099212646]	[-0.12708577513694763, -1.01922607421875, 1.5327067375183105]	[0.39780399203300476, -1.0977658033370972, 1.635221004486084]	[0.5964058041572571, -0.8305034041404724, 0.744642972946167]	[0.2751363515853882, -1.0177457332611084, 0.551050066947937]	[-0.1389208883047104, 0.2002316266298294, 0.9525212049484253, 0.18251483142375946]	[-0.18281181156635284, -0.11094599217176437, 0.9745341539382935, 0.06748412549495697]	[-0.18324875831604004, -0.0386686846613884, 0.9792978167533875, 0.07681523263454437]	[-0.030352823436260223, 0.11994156241416931, 0.9874209761619568, -0.09845025837421417]	[0.4534847140312195, 0.5893750786781311, 0.3533416986465454, 0.567572295665741]	[0.4306187927722931, -0.5398706793785095, 0.382754921913147, 0.6136821508407593]	[0.6820008754730225, 0.382378488779068, -0.41720816493034363, 0.46324822306632996]	[0.4503415524959564, -0.46487581729888916, 0.5450718998908997, 0.5328973531723022]	[-0.5181158781051636, -0.38388609886169434, 0.47945213317871094, -0.5952421426773071]	[-0.06646984815597534, 0.5176251530647278, 0.7876371145248413, 0.32752683758735657]	[-0.060652073472738266, 0.10015323758125305, 0.9899846911430359, 0.07887277007102966]
2024-10-15 19:24:52.016	[0.10210400819778442, -1.000616431236267, 1.4934920072555542]	[0.2199641764163971, -0.9976931214332581, 1.1436406373977661]	[0.30179405212402344, -0.9870209097862244, 0.9350910782814026]	[0.2925257384777069, -0.9742209911346436, 0.10786987096071243]	[0.5122913718223572, -1.1463069915771484, 0.5767952799797058]	[-0.150650754570961, -0.9777010679244995, 1.8828853368759155]	[0.28129467368125916, -1.0662431716918945, 1.9317243099212646]	[-0.12708577513694763, -1.01922607421875, 1.5327067375183105]	[0.39780399203300476, -1.0977658033370972, 1.635221004486084]	[0.5978567004203796, -0.8298293352127075, 0.7479426860809326]	[0.27564385533332825, -1.017580270767212, 0.5509613752365112]	[-0.1389208883047104, 0.2002316266298294, 0.9525212049484253, 0.18251483142375946]	[-0.18281181156635284, -0.11094599217176437, 0.9745341539382935, 0.06748412549495697]	[-0.18324875831604004, -0.0386686846613884, 0.9792978167533875, 0.07681523263454437]	[-0.029462382197380066, 0.12086357921361923, 0.9873872995376587, -0.09793005138635635]	[0.454872727394104, 0.5854504108428955, 0.3569256067276001, 0.5682806372642517]	[0.4306187927722931, -0.5398706793785095, 0.382754921913147, 0.6136821508407593]	[0.6820008754730225, 0.382378488779068, -0.41720816493034363, 0.46324822306632996]	[0.4503415524959564, -0.46487581729888916, 0.5450718998908997, 0.5328973531723022]	[-0.5181158781051636, -0.38388609886169434, 0.47945213317871094, -0.5952421426773071]	[-0.06810103356838226, 0.5137828588485718, 0.7890838384628296, 0.32975175976753235]	[-0.06077690050005913, 0.09976815432310104, 0.9898523688316345, 0.08090069144964218]
2024-10-15 19:24:52.029	[0.10151903331279755, -1.000465989112854, 1.4933030605316162]	[0.21977117657661438, -0.9980621933937073, 1.1436187028884888]	[0.3019450604915619, -0.987582802772522, 0.9351946711540222]	[0.29300054907798767, -0.9740102291107178, 0.1076492965221405]	[0.5153104066848755, -1.1441272497177124, 0.5772844552993774]	[-0.149947389960289, -0.9764143824577332, 1.882606863975525]	[0.2803093194961548, -1.0665619373321533, 1.9315752983093262]	[-0.1274527609348297, -1.0180784463882446, 1.5323489904403687]	[0.3969486951828003, -1.0986770391464233, 1.635218620300293]	[0.5994163155555725, -0.8290889859199524, 0.7517781853675842]	[0.2760995030403137, -1.0174061059951782, 0.5509425401687622]	[-0.13950815796852112, 0.20117869973182678, 0.9517889618873596, 0.18483109772205353]	[-0.18358001112937927, -0.11077088862657547, 0.9742763042449951, 0.06938299536705017]	[-0.1840033233165741, -0.03870338946580887, 0.9789846539497375, 0.07895588129758835]	[-0.028769638389348984, 0.12196214497089386, 0.9873256683349609, -0.09739432483911514]	[0.45642292499542236, 0.5803357362747192, 0.36199912428855896, 0.5690740346908569]	[0.4292098879814148, -0.5404062271118164, 0.3794976472854614, 0.6162155866622925]	[0.6823858618736267, 0.3806805908679962, -0.41745394468307495, 0.4638577997684479]	[0.4490208625793457, -0.46623021364212036, 0.5426948070526123, 0.5352495312690735]	[-0.5183517932891846, -0.3830187916755676, 0.4801831841468811, -0.595005989074707]	[-0.07016818225383759, 0.5090802907943726, 0.7908502817153931, 0.33236944675445557]	[-0.06093965470790863, 0.09943635016679764, 0.9896882772445679, 0.08316142112016678]
2024-10-15 19:24:52.040	[0.1004522293806076, -1.0004732608795166, 1.4925570487976074]	[0.21951964497566223, -0.999047040939331, 1.1436872482299805]	[0.30245301127433777, -0.9888351559638977, 0.935551106929779]	[0.2932996153831482, -0.9738383293151855, 0.10749087482690811]	[0.5189220309257507, -1.141528844833374, 0.5779243111610413]	[-0.14871791005134583, -0.974053680896759, 1.8818737268447876]	[0.279529869556427, -1.0669596195220947, 1.9314957857131958]	[-0.1282612383365631, -1.0159506797790527, 1.5314927101135254]	[0.3961857557296753, -1.0996438264846802, 1.6351929903030396]	[0.601431131362915, -0.8283103108406067, 0.7564106583595276]	[0.27656620740890503, -1.0172443389892578, 0.5509514808654785]	[-0.14106614887714386, 0.20322319865226746, 0.9503015279769897, 0.18901769816875458]	[-0.18519359827041626, -0.11077287793159485, 0.97367262840271, 0.07344582676887512]	[-0.18564969301223755, -0.039126697927713394, 0.9782754182815552, 0.08355008810758591]	[-0.028036529198288918, 0.12310659885406494, 0.9872273802757263, -0.09716342389583588]	[0.45733481645584106, 0.5743532776832581, 0.3675045669078827, 0.5708797574043274]	[0.4265075623989105, -0.5417783856391907, 0.3734017610549927, 0.6205954551696777]	[0.6823715567588806, 0.3793843984603882, -0.4181773066520691, 0.46428900957107544]	[0.44654610753059387, -0.46862876415252686, 0.5380899906158447, 0.5398545265197754]	[-0.5181872248649597, -0.38129934668540955, 0.48159635066986084, -0.5951115489006042]	[-0.07256031036376953, 0.5034117102622986, 0.7927859425544739, 0.33586055040359497]	[-0.06099346652626991, 0.09915262460708618, 0.989506185054779, 0.08559253811836243]
2024-10-15 19:24:52.051	[0.09969744086265564, -1.0005027055740356, 1.492287278175354]	[0.21923980116844177, -0.9996036887168884, 1.1437978744506836]	[0.30260059237480164, -0.9895167946815491, 0.935826301574707]	[0.2936939001083374, -0.9736316800117493, 0.1075916588306427]	[0.5268102884292603, -1.1362597942352295, 0.5788412690162659]	[-0.14833182096481323, -0.9728707671165466, 1.8814698457717896]	[0.27823150157928467, -1.0679587125778198, 1.9311413764953613]	[-0.12885266542434692, -1.0148875713348389, 1.5310500860214233]	[0.39502644538879395, -1.1020066738128662, 1.6350785493850708]	[0.6056008338928223, -0.827274739742279, 0.7661679983139038]	[0.2774807810783386, -1.0170855522155762, 0.551152765750885]	[-0.1418871134519577, 0.20444010198116302, 0.9495943784713745, 0.19063784182071686]	[-0.18602849543094635, -0.1108330711722374, 0.9733457565307617, 0.07554729282855988]	[-0.18657837808132172, -0.0394001230597496, 0.9778773188591003, 0.08597761392593384]	[-0.0275283046066761, 0.12490776926279068, 0.9870263934135437, -0.0970524400472641]	[0.45877161622047424, 0.5601984262466431, 0.3806843161582947, 0.5751398801803589]	[0.4251542091369629, -0.5426291227340698, 0.37077176570892334, 0.6223551034927368]	[0.6819189190864563, 0.3775942027568817, -0.41879013180732727, 0.4658585488796234]	[0.44547566771507263, -0.46958017349243164, 0.5358585119247437, 0.5421268343925476]	[-0.5176027417182922, -0.3809095621109009, 0.4818834662437439, -0.5956372618675232]	[-0.07761424779891968, 0.49062448740005493, 0.7971575856208801, 0.3432251513004303]	[-0.060894254595041275, 0.09876422584056854, 0.989081859588623, 0.09085466712713242]
2024-10-15 19:24:52.060	[0.09882695972919464, -1.000380516052246, 1.4920117855072021]	[0.21888375282287598, -1.000075101852417, 1.1438825130462646]	[0.30274954438209534, -0.9901941418647766, 0.9361042380332947]	[0.2939057946205139, -0.9735152721405029, 0.10764874517917633]	[0.5312005281448364, -1.1335108280181885, 0.5793080925941467]	[-0.14798188209533691, -0.9717680811882019, 1.8810486793518066]	[0.27768072485923767, -1.068512201309204, 1.9310060739517212]	[-0.12951843440532684, -1.013770341873169, 1.5305730104446411]	[0.394407719373703, -1.1028388738632202, 1.634955644607544]	[0.6078056693077087, -0.8269519805908203, 0.7714651226997375]	[0.27792829275131226, -1.017061710357666, 0.5512775182723999]	[-0.14246176183223724, 0.2055504024028778, 0.9488840103149414, 0.19254331290721893]	[-0.1870574802160263, -0.11067461222410202, 0.9730224609375, 0.077382393181324]	[-0.1877107322216034, -0.039488162845373154, 0.9774524569511414, 0.0882730707526207]	[-0.02707693539559841, 0.1260872185230255, 0.9868940711021423, -0.09700057655572891]	[0.45985883474349976, 0.5509619116783142, 0.387962281703949, 0.5783218741416931]	[0.42409422993659973, -0.5433613657951355, 0.3680514991283417, 0.6240517497062683]	[0.6814228296279907, 0.37714508175849915, -0.4189421534538269, 0.46681052446365356]	[0.4445984959602356, -0.4704984128475189, 0.5336474776268005, 0.5442277193069458]	[-0.5170630216598511, -0.38104718923568726, 0.481972873210907, -0.5959455370903015]	[-0.08052769303321838, 0.4834471344947815, 0.7994445562362671, 0.34739401936531067]	[-0.060913991183042526, 0.09845331311225891, 0.9888612627983093, 0.09354018419981003]
2024-10-15 19:24:52.071	[0.09783607721328735, -1.0003128051757812, 1.4918220043182373]	[0.21845713257789612, -1.0006191730499268, 1.1439992189407349]	[0.30292031168937683, -0.9909442663192749, 0.9364534020423889]	[0.2941334545612335, -0.9733810424804688, 0.10766259580850601]	[0.5361330509185791, -1.1304078102111816, 0.5796248912811279]	[-0.14765247702598572, -0.9706409573554993, 1.880695104598999]	[0.27712562680244446, -1.069017767906189, 1.930939793586731]	[-0.1301904022693634, -1.0127193927764893, 1.5301673412322998]	[0.3936474919319153, -1.1036531925201416, 1.6348768472671509]	[0.6099015474319458, -0.8265358209609985, 0.7770861387252808]	[0.2784200608730316, -1.0170810222625732, 0.5514371991157532]	[-0.1428307294845581, 0.20684462785720825, 0.9482132196426392, 0.1941816210746765]	[-0.1882665753364563, -0.11042293161153793, 0.9726890325546265, 0.07898401468992233]	[-0.18906880915164948, -0.03956988453865051, 0.9769933819770813, 0.09039486199617386]	[-0.0263966154307127, 0.12744389474391937, 0.9867464303970337, -0.0969163253903389]	[0.460559219121933, 0.5417676568031311, 0.3958948850631714, 0.5810681581497192]	[0.4230961203575134, -0.5437203645706177, 0.3655157685279846, 0.6259043216705322]	[0.6807367205619812, 0.3765448033809662, -0.4190185070037842, 0.4682254493236542]	[0.4437425434589386, -0.471284419298172, 0.5316747426986694, 0.546173632144928]	[-0.516217052936554, -0.38150304555892944, 0.48214396834373474, -0.5962488651275635]	[-0.08385933190584183, 0.4753968119621277, 0.8022174835205078, 0.35130149126052856]	[-0.06089155748486519, 0.09800980985164642, 0.9886580109596252, 0.09613356739282608]
