timestamp	1::5::pos	1::23::pos	1::2::pos	1::47::pos	1::11::pos	1::27::pos	1::49::pos	1::8::pos	1::45::pos	1::50::pos	1::5::ori	1::23::ori	1::2::ori	1::47::ori	1::11::ori	1::27::ori	1::49::ori	1::8::ori	1::45::ori	1::50::ori
2024-08-27 15:27:57.166	[0.04429135471582413, 1.4872175455093384, -0.07691018283367157]	[-0.16739021241664886, 0.7152083516120911, -0.15172022581100464]	[0.07299292832612991, 0.8589076995849609, -0.028835251927375793]	[-0.12910950183868408, 0.010744750499725342, -0.11848656088113785]	[-0.1631123423576355, 0.8090927600860596, -0.18358033895492554]	[0.28424060344696045, 1.0114212036132812, -0.06174229830503464]	[0.18402035534381866, 0.5763601660728455, -0.030550260096788406]	[-0.14512386918067932, 1.005086898803711, -0.027481382712721825]	[-0.0612148679792881, 0.584356427192688, -0.022959602996706963]	[0.23821508884429932, 0.08150261640548706, 0.061802465468645096]	[-0.06403276324272156, 0.9287302494049072, -0.10345974564552307, -0.3502228558063507]	[-0.6451135873794556, 0.6187924742698669, 0.44755902886390686, -0.02480459399521351]	[0.007977181114256382, 0.9989377856254578, -0.019391773268580437, -0.04103240743279457]	[0.0882796123623848, 0.9788647890090942, -0.022590024396777153, 0.1830853372812271]	[-0.5630102157592773, 0.7614561915397644, 0.0582885667681694, 0.3159215450286865]	[0.6638489961624146, 0.7267085909843445, 0.13778512179851532, -0.11051936447620392]	[-0.05463133007287979, 0.9942902326583862, -0.09124357998371124, 0.008769083768129349]	[-0.680067241191864, 0.6741921901702881, 0.28632086515426636, 0.03152577951550484]	[0.10197003185749054, 0.9934702515602112, -0.020384572446346283, -0.04694246128201485]	[-0.008757390081882477, 0.9754598140716553, -0.042348120361566544, 0.21588918566703796]
2024-08-27 15:27:57.178	[0.04422314837574959, 1.4871717691421509, -0.07703612744808197]	[-0.16760799288749695, 0.7152042984962463, -0.15178465843200684]	[0.07298560440540314, 0.8588882684707642, -0.02894640527665615]	[-0.12909762561321259, 0.010731399059295654, -0.1184825599193573]	[-0.16322016716003418, 0.8091005682945251, -0.18359456956386566]	[0.28421550989151, 1.0113770961761475, -0.06179354339838028]	[0.18401308357715607, 0.5763494968414307, -0.03059513494372368]	[-0.14514760673046112, 1.005053997039795, -0.027499252930283546]	[-0.06121957302093506, 0.5843465924263, -0.02299879491329193]	[0.23821471631526947, 0.08150163292884827, 0.061805177479982376]	[-0.06416398286819458, 0.9286295771598816, -0.10366253554821014, -0.35040584206581116]	[-0.6447944045066833, 0.6190406680107117, 0.4477008879184723, -0.024345653131604195]	[0.00798359327018261, 0.9989345669746399, -0.019401581957936287, -0.04110541567206383]	[0.08819495886564255, 0.9788714051246643, -0.022641656920313835, 0.1830844134092331]	[-0.5624980330467224, 0.761742115020752, 0.058279648423194885, 0.3161461651325226]	[0.6637792587280273, 0.7268512845039368, 0.13779780268669128, -0.10998229682445526]	[-0.05463569983839989, 0.9942858219146729, -0.09129315614700317, 0.008734532631933689]	[-0.6799137592315674, 0.6744047999382019, 0.286164253950119, 0.031710267066955566]	[0.10196728259325027, 0.9934698343276978, -0.020421627908945084, -0.04694010317325592]	[-0.008803822100162506, 0.975463330745697, -0.0423877127468586, 0.21586377918720245]
2024-08-27 15:27:57.190	[0.044196717441082, 1.487147331237793, -0.07709196954965591]	[-0.16766980290412903, 0.7151936292648315, -0.15182286500930786]	[0.07297796756029129, 0.8588751554489136, -0.029002005234360695]	[-0.12908826768398285, 0.01074548065662384, -0.11849866807460785]	[-0.16325025260448456, 0.8090984225273132, -0.1836032122373581]	[0.2842279374599457, 1.0113530158996582, -0.061808496713638306]	[0.18400424718856812, 0.5763423442840576, -0.030664954334497452]	[-0.145145982503891, 1.0050320625305176, -0.027514047920703888]	[-0.06122826412320137, 0.5843427181243896, -0.023070674389600754]	[0.2382098287343979, 0.08150485157966614, 0.06178886815905571]	[-0.0642215833067894, 0.9285697937011719, -0.10374847054481506, -0.3505280613899231]	[-0.644713819026947, 0.619073748588562, 0.4477815628051758, -0.024155132472515106]	[0.007993620820343494, 0.9989330768585205, -0.019416769966483116, -0.041133567690849304]	[0.08816006034612656, 0.9788703918457031, -0.022661110386252403, 0.18310421705245972]	[-0.5623297691345215, 0.7618124485015869, 0.05833105742931366, 0.31626662611961365]	[0.6637435555458069, 0.7269147634506226, 0.13786742091178894, -0.1096908450126648]	[-0.05463878810405731, 0.9942807555198669, -0.09134764969348907, 0.008717348799109459]	[-0.6798534989356995, 0.6744829416275024, 0.2861190438270569, 0.03174653649330139]	[0.10196907818317413, 0.9934679865837097, -0.020481156185269356, -0.04694949463009834]	[-0.008909717202186584, 0.9754588007926941, -0.0424533449113369, 0.2158670425415039]
2024-08-27 15:27:57.201	[0.04414012283086777, 1.487123727798462, -0.0771966204047203]	[-0.1677183210849762, 0.7151905298233032, -0.15186384320259094]	[0.07296328991651535, 0.8588669896125793, -0.029112840071320534]	[-0.1290799230337143, 0.010750986635684967, -0.11849682033061981]	[-0.16326820850372314, 0.8091007471084595, -0.1836240589618683]	[0.28424835205078125, 1.0113452672958374, -0.06180352345108986]	[0.18399730324745178, 0.5763458013534546, -0.030707985162734985]	[-0.1451486349105835, 1.0050073862075806, -0.02753511257469654]	[-0.0612354651093483, 0.5843421220779419, -0.023109043017029762]	[0.23820912837982178, 0.08151683211326599, 0.061787866055965424]	[-0.06432697921991348, 0.928459644317627, -0.10396217554807663, -0.35073721408843994]	[-0.6446763873100281, 0.6191145777702332, 0.44778892397880554, -0.023972773924469948]	[0.007991114631295204, 0.9989294409751892, -0.019435375928878784, -0.0412125289440155]	[0.0880613625049591, 0.9788819551467896, -0.022654792293906212, 0.18309062719345093]	[-0.5620477795600891, 0.7619405388832092, 0.05835092067718506, 0.31645581126213074]	[0.6636907458305359, 0.7269951701164246, 0.13797590136528015, -0.1093403697013855]	[-0.05464417114853859, 0.9942766427993774, -0.09139055758714676, 0.008701975457370281]	[-0.6797453165054321, 0.674618661403656, 0.2860427796840668, 0.03186861053109169]	[0.10196744650602341, 0.9934664964675903, -0.020519254729151726, -0.046968407928943634]	[-0.008893340826034546, 0.9754589200019836, -0.04249030351638794, 0.21585999429225922]
2024-08-27 15:27:57.212	[0.044120654463768005, 1.4871094226837158, -0.07724645733833313]	[-0.1678263396024704, 0.7151758670806885, -0.1519034057855606]	[0.07296238094568253, 0.8588587045669556, -0.029174959287047386]	[-0.12907755374908447, 0.010735608637332916, -0.11848635971546173]	[-0.16333019733428955, 0.809093713760376, -0.1836344301700592]	[0.2843095660209656, 1.0113396644592285, -0.06180427223443985]	[0.18399600684642792, 0.576343297958374, -0.03073890134692192]	[-0.14513719081878662, 1.004987120628357, -0.027548056095838547]	[-0.06124025583267212, 0.5843309164047241, -0.02317984215915203]	[0.23822060227394104, 0.08152353763580322, 0.06179865822196007]	[-0.06442314386367798, 0.9283882975578308, -0.10403226315975189, -0.35088762640953064]	[-0.6444905400276184, 0.6192130446434021, 0.4479301869869232, -0.023788031190633774]	[0.00799725204706192, 0.998928427696228, -0.019437771290540695, -0.041235607117414474]	[0.08806964755058289, 0.9788719415664673, -0.02274417318403721, 0.18312916159629822]	[-0.5619477033615112, 0.7620087265968323, 0.05838513374328613, 0.31646278500556946]	[0.6635116338729858, 0.7272283434867859, 0.13817761838436127, -0.1086200624704361]	[-0.05465855449438095, 0.9942693710327148, -0.09146875888109207, 0.008630586788058281]	[-0.6796953678131104, 0.6746684312820435, 0.286045640707016, 0.03185408562421799]	[0.10197421908378601, 0.993463397026062, -0.02057747170329094, -0.04699203744530678]	[-0.008887975476682186, 0.9754709005355835, -0.04250285029411316, 0.2158036082983017]
2024-08-27 15:27:57.223	[0.04410120099782944, 1.4870959520339966, -0.07728780806064606]	[-0.16785278916358948, 0.7151636481285095, -0.15191160142421722]	[0.07295466959476471, 0.8588585257530212, -0.029218265786767006]	[-0.12907953560352325, 0.010744534432888031, -0.11848743259906769]	[-0.1633448302745819, 0.8090834021568298, -0.18363535404205322]	[0.28437188267707825, 1.0113449096679688, -0.06178811565041542]	[0.1839846968650818, 0.5763436555862427, -0.03081432171165943]	[-0.14513632655143738, 1.0049724578857422, -0.027552898973226547]	[-0.061250027269124985, 0.5843433141708374, -0.023211253806948662]	[0.2382132112979889, 0.08153453469276428, 0.06177752465009689]	[-0.06453201919794083, 0.9283270835876465, -0.10410206764936447, -0.3510088622570038]	[-0.6444759964942932, 0.6192301511764526, 0.44793105125427246, -0.02371916174888611]	[0.008010932244360447, 0.9989277720451355, -0.01944720931351185, -0.04124244675040245]	[0.08800381422042847, 0.9788796305656433, -0.022742221131920815, 0.1831200122833252]	[-0.5618993639945984, 0.7620236873626709, 0.058376945555210114, 0.3165140450000763]	[0.6633791327476501, 0.7273825407028198, 0.13826148211956024, -0.10828981548547745]	[-0.05465545132756233, 0.9942675828933716, -0.09149067848920822, 0.008629201911389828]	[-0.6796602010726929, 0.6747131943702698, 0.28602126240730286, 0.031874772161245346]	[0.10197266191244125, 0.9934624433517456, -0.020614607259631157, -0.04699980467557907]	[-0.008834934793412685, 0.9754582643508911, -0.042547523975372314, 0.21585385501384735]
2024-08-27 15:27:57.234	[0.0440952330827713, 1.487076759338379, -0.07733722031116486]	[-0.167886421084404, 0.7151576280593872, -0.15191449224948883]	[0.07293879985809326, 0.858841598033905, -0.02934218943119049]	[-0.1290634125471115, 0.010739237070083618, -0.11849761754274368]	[-0.16336971521377563, 0.8090789318084717, -0.183632493019104]	[0.2844542860984802, 1.0113353729248047, -0.06177946925163269]	[0.1839725375175476, 0.5763329267501831, -0.03088187612593174]	[-0.14513537287712097, 1.0049645900726318, -0.027556074783205986]	[-0.06125423312187195, 0.5843350291252136, -0.023255232721567154]	[0.23821251094341278, 0.08153703808784485, 0.06177361309528351]	[-0.06477191299200058, 0.9282037615776062, -0.1041991263628006, -0.3512619137763977]	[-0.6444540023803711, 0.6192447543144226, 0.44794490933418274, -0.023674633353948593]	[0.008034590631723404, 0.998924732208252, -0.01945306546986103, -0.04131004214286804]	[0.08793003112077713, 0.9788959622383118, -0.022704308852553368, 0.18307296931743622]	[-0.561857283115387, 0.7620435357093811, 0.05838105082511902, 0.3165404796600342]	[0.6632070541381836, 0.7275771498680115, 0.13837286829948425, -0.10789351165294647]	[-0.054662782698869705, 0.9942614436149597, -0.09155735373497009, 0.008575317449867725]	[-0.6795765161514282, 0.6748033165931702, 0.2860085666179657, 0.03186393529176712]	[0.10195394605398178, 0.9934605360031128, -0.020646177232265472, -0.04706711694598198]	[-0.008816651068627834, 0.9754596948623657, -0.042538341134786606, 0.21584992110729218]
2024-08-27 15:27:57.245	[0.04406384751200676, 1.4870411157608032, -0.07744479179382324]	[-0.1679193377494812, 0.7151052355766296, -0.15186521410942078]	[0.07293801009654999, 0.858830451965332, -0.029399393126368523]	[-0.12906405329704285, 0.010746031999588013, -0.11849754303693771]	[-0.16341057419776917, 0.8090208768844604, -0.18360115587711334]	[0.28466182947158813, 1.0113449096679688, -0.06173136457800865]	[0.1839660257101059, 0.5763332843780518, -0.030908862128853798]	[-0.14511443674564362, 1.0049374103546143, -0.02757425792515278]	[-0.06126033142209053, 0.5843374729156494, -0.023324985057115555]	[0.23820564150810242, 0.08154177665710449, 0.06177051365375519]	[-0.06486894935369492, 0.9281609058380127, -0.10420803725719452, -0.35135456919670105]	[-0.6443819999694824, 0.619285523891449, 0.4479843080043793, -0.023818889632821083]	[0.008044397458434105, 0.998923122882843, -0.019465694203972816, -0.04134158790111542]	[0.08791889995336533, 0.9788979887962341, -0.022719239816069603, 0.1830655187368393]	[-0.5618714690208435, 0.7620989084243774, 0.05839351564645767, 0.31637969613075256]	[0.6627894639968872, 0.7280220985412598, 0.13872648775577545, -0.1069997176527977]	[-0.0546693429350853, 0.9942548871040344, -0.09162968397140503, 0.00851571373641491]	[-0.6795476675033569, 0.674820601940155, 0.28605538606643677, 0.031692419201135635]	[0.1019519791007042, 0.9934569597244263, -0.020701706409454346, -0.047122783958911896]	[-0.008828781545162201, 0.9754629731178284, -0.04256352037191391, 0.2158297598361969]
2024-08-27 15:27:57.256	[0.04405199736356735, 1.4870222806930542, -0.07749957591295242]	[-0.16791781783103943, 0.7150850892066956, -0.1518719494342804]	[0.07291863858699799, 0.858814537525177, -0.029468081891536713]	[-0.12907549738883972, 0.010713234543800354, -0.11850237846374512]	[-0.1634264588356018, 0.8090000152587891, -0.18361251056194305]	[0.2847813367843628, 1.011350154876709, -0.06169926002621651]	[0.18394781649112701, 0.5763176083564758, -0.03101525828242302]	[-0.1451091468334198, 1.0049254894256592, -0.027600618079304695]	[-0.06127513572573662, 0.5843248963356018, -0.023371156305074692]	[0.23820672929286957, 0.08154478669166565, 0.06175263598561287]	[-0.06493474543094635, 0.9281347990036011, -0.1042138934135437, -0.35140982270240784]	[-0.6443756818771362, 0.619253396987915, 0.4480324983596802, -0.023918205872178078]	[0.008052706718444824, 0.9989222288131714, -0.019469477236270905, -0.04135956987738609]	[0.08800190687179565, 0.9788845777511597, -0.022766580805182457, 0.18309159576892853]	[-0.5619179606437683, 0.7620965838432312, 0.05845147371292114, 0.3162917494773865]	[0.6625330448150635, 0.728284478187561, 0.13898003101348877, -0.10647260397672653]	[-0.05467674136161804, 0.994250476360321, -0.09167376905679703, 0.008505227044224739]	[-0.679535984992981, 0.6748113036155701, 0.2861170172691345, 0.031585585325956345]	[0.10194263607263565, 0.9934566020965576, -0.02074175328016281, -0.047132693231105804]	[-0.00889494176954031, 0.9754571318626404, -0.04261871799826622, 0.21584224700927734]
2024-08-27 15:27:57.268	[0.044037461280822754, 1.4869974851608276, -0.07760578393936157]	[-0.16791637241840363, 0.7150714993476868, -0.15186138451099396]	[0.0729009285569191, 0.8588008284568787, -0.02961059659719467]	[-0.12909001111984253, 0.010718300938606262, -0.11849571764469147]	[-0.16344065964221954, 0.8089669346809387, -0.1836196482181549]	[0.2849418520927429, 1.0113794803619385, -0.06165383383631706]	[0.1839406043291092, 0.5763282179832458, -0.03106706589460373]	[-0.14510038495063782, 1.0049198865890503, -0.027648353949189186]	[-0.061281073838472366, 0.5843358635902405, -0.023407232016324997]	[0.2382059395313263, 0.08156651258468628, 0.061756208539009094]	[-0.06506631523370743, 0.9280885457992554, -0.10417235642671585, -0.351519912481308]	[-0.6443637013435364, 0.6192348003387451, 0.448070764541626, -0.02400664985179901]	[0.00804782286286354, 0.9989193081855774, -0.01948966644704342, -0.041420381516218185]	[0.08812969923019409, 0.9788704514503479, -0.02279742620885372, 0.1831015944480896]	[-0.5619907975196838, 0.7620894908905029, 0.05847525596618652, 0.31617483496665955]	[0.6622270345687866, 0.7285846471786499, 0.13930515944957733, -0.10589652508497238]	[-0.054682567715644836, 0.994245171546936, -0.09172999113798141, 0.008490687236189842]	[-0.6795232892036438, 0.6748207807540894, 0.286142498254776, 0.031426772475242615]	[0.10193824768066406, 0.9934543371200562, -0.020780542865395546, -0.047173380851745605]	[-0.00890803337097168, 0.9754545092582703, -0.04266528785228729, 0.21584457159042358]
2024-08-27 15:27:57.279	[0.044038981199264526, 1.4869756698608398, -0.0776509940624237]	[-0.1679082065820694, 0.7150455117225647, -0.151878222823143]	[0.07289291173219681, 0.8587855100631714, -0.029668260365724564]	[-0.1290755271911621, 0.010704562067985535, -0.11849893629550934]	[-0.16344521939754486, 0.8089569807052612, -0.18363270163536072]	[0.28538671135902405, 1.0114368200302124, -0.0615561306476593]	[0.18392761051654816, 0.5763102769851685, -0.031170068308711052]	[-0.14509209990501404, 1.0049126148223877, -0.027669016271829605]	[-0.06128900125622749, 0.5843206644058228, -0.023481590673327446]	[0.2382262945175171, 0.08157089352607727, 0.06175263226032257]	[-0.0651397705078125, 0.9280655980110168, -0.10415913164615631, -0.35157060623168945]	[-0.6443598866462708, 0.6192175149917603, 0.44809481501579285, -0.024105295538902283]	[0.008044272661209106, 0.9989171624183655, -0.01951264590024948, -0.041462451219558716]	[0.08808232843875885, 0.9788850545883179, -0.022761428728699684, 0.18305034935474396]	[-0.5620021820068359, 0.7620986104011536, 0.05852317810058594, 0.3161240816116333]	[0.6614735126495361, 0.7292872071266174, 0.14017480611801147, -0.1046135351061821]	[-0.05470793694257736, 0.9942349791526794, -0.09183495491743088, 0.008391144685447216]	[-0.6795186996459961, 0.6748117804527283, 0.2861815392971039, 0.03136390075087547]	[0.10191481560468674, 0.9934502840042114, -0.020845629274845123, -0.047280196100473404]	[-0.008975595235824585, 0.9754663705825806, -0.04275234788656235, 0.2157709300518036]
2024-08-27 15:27:57.290	[0.044039104133844376, 1.4869475364685059, -0.07769928872585297]	[-0.16790179908275604, 0.7150319218635559, -0.1519007384777069]	[0.072879359126091, 0.8587692379951477, -0.029724953696131706]	[-0.1290760189294815, 0.010715886950492859, -0.11851200461387634]	[-0.1634497195482254, 0.8089448809623718, -0.18365249037742615]	[0.2856495678424835, 1.0114631652832031, -0.06147304177284241]	[0.1839132010936737, 0.5763087868690491, -0.031214138492941856]	[-0.14509056508541107, 1.0049004554748535, -0.027692746371030807]	[-0.06130011007189751, 0.5843198895454407, -0.02350783906877041]	[0.23821577429771423, 0.08157649636268616, 0.061744123697280884]	[-0.06520754098892212, 0.9280515909194946, -0.10412630438804626, -0.35160499811172485]	[-0.6443641185760498, 0.6191820502281189, 0.4481358826160431, -0.024143483489751816]	[0.00803974736481905, 0.9989150762557983, -0.019537050276994705, -0.04150106757879257]	[0.08801505714654922, 0.9788957834243774, -0.02271226793527603, 0.18303154408931732]	[-0.5620256662368774, 0.762089729309082, 0.05857677757740021, 0.3160935342311859]	[0.6610503792762756, 0.7296962141990662, 0.14048805832862854, -0.10401494801044464]	[-0.05470927059650421, 0.994231641292572, -0.09187237918376923, 0.008358383551239967]	[-0.6795207262039185, 0.6747956871986389, 0.28622037172317505, 0.03131086006760597]	[0.10191255062818527, 0.9934483766555786, -0.020860878750681877, -0.04731784760951996]	[-0.008942446671426296, 0.9754646420478821, -0.04275902360677719, 0.21577851474285126]
